,id,negWord,proportion,num_total,embedding_dir,bad,small,dirty,unfriend,far,inconvenient,disappoint,sensitive
5258,153699650,"[""['terrible', 'small']""]",1.0,1,,,,,,,,,
5259,1377962,"[""['sorry', 'bad']""]",1.0,1,,,,,,,,,
5260,43388587,"[""['old', 'old']""]",1.0,1,,,,,,,,,
5261,21413549,"[""['small', 'rude']""]",1.0,1,,,,,,,,,
5262,134317742,"[""['small', 'old', 'old']""]",0.5,2,./user_info/134317742.npy,0.5642707312309517,0.7817990506165807,0.5256455593608882,0.5142394818231967,0.4191394865583848,0.45161332323106346,0.20344723920386082,small
5263,113495727,"[""['small']""]",1.0,1,,,,,,,,,
5264,196163248,"[""['small', 'small']""]",1.0,1,,,,,,,,,
5265,188833457,"[""['small']""]",1.0,1,,,,,,,,,
5266,60688050,"[""['small']""]",1.0,1,,,,,,,,,
5267,10260147,"[""['old', 'old']""]",0.5,2,./user_info/10260147.npy,0.523354585749037,0.3076566452800172,0.48212384604447805,0.40979692919645033,0.375479497789196,0.3668391490185585,,bad
5268,22003788,"[""['small', 'noisy', 'noisy', 'bad']""]",1.0,1,,,,,,,,,
5269,53917380,"[""['small']""]",1.0,1,,,,,,,,,
5270,19754679,"[""['small']""]",1.0,1,,,,,,,,,
5271,2858681,"[""['small', 'weird', 'shabby', 'small', 'worst', 'filthy', 'small', 'small']""]",1.0,1,,,,,,,,,
5272,244467,"[""['tough']""]",1.0,1,,,,,,,,,
5273,130354875,"[""['small', 'although', 'old', 'old']""]",1.0,1,,,,,,,,,
5274,10262204,"[""['small', 'unpleasant']""]",1.0,1,,,,,,,,,
5275,61442728,"[""['small']""]",1.0,1,,,,,,,,,
5276,67905214,"[""['small']""]",1.0,1,,,,,,,,,
5277,106446297,"[""['disappointed']""]",1.0,1,,,,,,,,,
5278,89405120,"[""['old', 'old', 'old', 'old', 'inconvenient']""]",1.0,1,,,,,,,,,
5279,145073970,"[""['impressed', 'smaller', 'small']""]",1.0,1,,,,,,,,,
5280,33355432,"[""['however', 'small']""]",0.5,2,./user_info/33355432.npy,0.7761779538737243,1.3304716934860883,0.693418918549399,0.7980954323857687,0.790032758436533,0.7459825171198352,0.7328165374787742,small
5281,15765159,"[""['although', 'small']""]",1.0,1,,,,,,,,,
5282,1132198,"[""['cleaner', 'worst']""]",0.5,2,./user_info/1132198.npy,0.7719531152596234,0.35091349123265303,0.9280680127691211,0.743409359184904,0.5221245310025653,0.5915437370811606,0.35311870835910364,dirty
5283,169020265,"[""['hassle']""]",1.0,1,,,,,,,,,
5284,74714767,"[""['noisy', 'noisy']""]",1.0,1,,,,,,,,,
5285,133306000,"[""['far']""]",0.5,2,./user_info/133306000.npy,0.8468733463443459,0.5808123553357384,0.6977994725006611,0.7098807613265851,1.7320508066590163,0.6891203586251302,0.9361752163964069,far
5286,1769105,"[""['although']""]",1.0,1,,,,,,,,,
5287,65883795,"[""['however', 'small']""]",1.0,1,,,,,,,,,
5288,12834452,"[""['far']""]",0.3333333333333333,3,./user_info/12834452.npy,0.8468733463443459,0.5808123553357384,0.6977994725006611,0.7098807613265851,1.7320508066590163,0.6891203586251302,0.9361752163964069,far
5289,127524501,"[""['small', 'tiny']""]",1.0,1,,,,,,,,,
5290,11511446,"[""['old', 'old']""]",1.0,1,,,,,,,,,
5291,6581911,"[""['farther']""]",1.0,1,,,,,,,,,
5292,118750873,"[""['tiny']""]",1.0,1,,,,,,,,,
